Level,Name,Code,Parent
Barangay,BACOLOD,BDO,CAGWAIT
Barangay,BITAUGAN EAST,BTA,CAGWAIT
Barangay,BITAUGAN WEST,BT1,CAGWAIT
Barangay,LA PURISIMA (PALHE),LAI,CAGWAIT
Barangay,LACTUDAN,LNU,CAGWAIT
Barangay,MAT-E,MET,CAGWAIT
Barangay,POBLACION,PNA,CAGWAIT
Barangay,TAWAGAN,TNA,CAGWAIT
Barangay,TUBO-TUBO,TOT,CAGWAIT
Barangay,UNIDAD,UDD,CAGWAIT
Municipality,CANTILAN,CNT,SURIGAO DEL SUR
Barangay,BUGSUKAN,BNU,CANTILAN
Barangay,BUNTALID,BDA,CANTILAN
Barangay,CABANGAHAN,CNG,CANTILAN
Barangay,CABAS-AN,CNA,CANTILAN
Barangay,CALAGDAAN,CN1,CANTILAN
Barangay,CONSUELO,COU,CANTILAN
Barangay,GENERAL ISLAND,GDL,CANTILAN
Barangay,LININTI-AN (POB.),LNN,CANTILAN
Barangay,LOBO,LOB,CANTILAN
Barangay,MAGASANG,MGS,CANTILAN
Barangay,MAGOSILOM (POB.),MMS,CANTILAN
Barangay,PAG-ANTAYAN,PNT,CANTILAN
Barangay,PALASAO,POA,CANTILAN
Barangay,PARANG,PGA,CANTILAN
Barangay,SAN PEDRO,SOE,CANTILAN
Barangay,TAPI,TIP,CANTILAN
Barangay,TIGABONG,TGB,CANTILAN
Municipality,CARMEN,CRM,SURIGAO DEL SUR
Barangay,ANTAO,AOT,CARMEN
Barangay,CANCAVAN,CNA,CARMEN
Barangay,CARMEN (POB.),CNM,CARMEN
Barangay,ESPERANZA,EAR,CARMEN
Barangay,HINAPOYAN,HNP,CARMEN
Barangay,PUYAT,PTY,CARMEN
Barangay,SAN VICENTE,SEC,CARMEN
Barangay,SANTA CRUZ,SZA,CARMEN
Municipality,CARRASCAL,CRR,SURIGAO DEL SUR
Barangay,ADLAY,AYL,CARRASCAL
Barangay,BABUYAN,BNU,CARRASCAL
Barangay,BACOLOD,BDO,CARRASCAL
Barangay,BAYBAY (POB.),BYB,CARRASCAL
Barangay,BON-OT,BTN,CARRASCAL
Barangay,CAGLAYAG,CGA,CARRASCAL
Barangay,DAHICAN,DNI,CARRASCAL
Barangay,DOYOS (POB.),DSY,CARRASCAL
Barangay,EMBARCADERO (POB.),EOC,CARRASCAL
Barangay,GAMUTON,GNU,CARRASCAL
Barangay,PANIKIAN,PNK,CARRASCAL
Barangay,PANTUKAN,PNU,CARRASCAL
Barangay,SACA (POB.),SAC,CARRASCAL
Barangay,TAG-ANITO,TON,CARRASCAL
Municipality,CORTES,CRT,SURIGAO DEL SUR
Barangay,BALIBADON,BNB,CORTES
Barangay,BURGOS,BSG,CORTES
Barangay,CAPANDAN,CNN,CORTES
Barangay,MABAHIN,MNA,CORTES
Barangay,MADRELINO,MOE,CORTES
Barangay,MANLICO,MOL,CORTES
Barangay,MATHO,MOT,CORTES
Barangay,POBLACION,PNA,CORTES
Barangay,TAG-ANONGAN,TNO,CORTES
Barangay,TIGAO,TOG,CORTES
Barangay,TUBORAN,TN1,CORTES
Barangay,UBA,UAB,CORTES
Municipality,HINATUAN,HNA,SURIGAO DEL SUR
Barangay,BACULIN,BNU,HINATUAN
Barangay,BENIGNO AQUINO (ZONE I) POB.,BBQ,HINATUAN
Barangay,BIGAAN,BNA,HINATUAN
Barangay,CAMBATONG,CGA,HINATUAN
Barangay,CAMPA,CAM,HINATUAN
Barangay,DUGMANON,DNA,HINATUAN
Barangay,HARIP,HPR,HINATUAN
Barangay,LA CASA (POB.),LAA,HINATUAN
Barangay,LOYOLA,LAO,HINATUAN
Barangay,MALIGAYA,MAG,HINATUAN
Barangay,PAGTIGNI-AN (BITOON),PNG,HINATUAN
Barangay,POCTO,POC,HINATUAN
Barangay,PORT LAMON,PNL,HINATUAN
Barangay,ROXAS,RSX,HINATUAN
Barangay,SAN JUAN,SNJ,HINATUAN
Barangay,SASA,SAS,HINATUAN
Barangay,TAGASAKA,TAS,HINATUAN
Barangay,TAGBOBONGA,TAB,HINATUAN
Barangay,TALISAY,TYI,HINATUAN
Barangay,TARUSAN,TNU,HINATUAN
Barangay,TIDMAN,TNM,HINATUAN
Barangay,TIWI,TIW,HINATUAN
Barangay,ZONE II (POB.),ZIE,HINATUAN
Barangay,ZONE III MAHARLIKA (POB.),ZAA,HINATUAN
Municipality,LANUZA,LNU,SURIGAO DEL SUR
Barangay,AGSAM,AMS,LANUZA
Barangay,BOCAWE,BEA,LANUZA
Barangay,BUNGA,BAN,LANUZA
Barangay,GAMUTON,GNU,LANUZA
Barangay,HABAG,HGB,LANUZA
Barangay,MAMPI,MIM,LANUZA
Barangay,NURCIA,NAC,LANUZA
Barangay,PAKWAN,PNW,LANUZA
Barangay,SIBAHAY,SYA,LANUZA
Barangay,ZONE I (POB.),ZIN,LANUZA
Barangay,ZONE II (POB.),ZIE,LANUZA
Barangay,ZONE III (POB.),ZI1,LANUZA
Barangay,ZONE IV (POB.),ZVE,LANUZA
Municipality,LIANGA,LNN,SURIGAO DEL SUR
Barangay,ANIBONGAN,ANO,LIANGA
Barangay,BAN-AS,BSN,LIANGA
Barangay,BANAHAO,BOA,LIANGA
Barangay,BAUCAWE,BEC,LIANGA
Barangay,DIATAGON,DNA,LIANGA
Barangay,GANAYON,GNA,LIANGA
Barangay,LIATIMCO,LOI,LIANGA
Barangay,MANYAYAY,MYA,LIANGA
Barangay,PAYASAN,PNA,LIANGA
Barangay,POBLACION,PN1,LIANGA
Barangay,SAINT CHRISTINE,SER,LIANGA
Barangay,SAN ISIDRO,SOS,LIANGA
Barangay,SAN PEDRO,SOE,LIANGA
Municipality,LINGIG,LNG,SURIGAO DEL SUR
Barangay,ANIBONGAN,ANO,LINGIG
Barangay,BARCELONA,BAE,LINGIG
Barangay,BOGAK,BKG,LINGIG
Barangay,BONGAN,BNG,LINGIG
Barangay,HANDAMAYAN,HNM,LINGIG
Barangay,MAHAYAHAY,MYY,LINGIG
Barangay,MANDUS,MSD,LINGIG
Barangay,MANSA-ILAO,MOA,LINGIG
Barangay,PAGTILA-AN,PNI,LINGIG
Barangay,PALO ALTO,POA,LINGIG
Barangay,POBLACION,PNA,LINGIG
Barangay,RAJAH CABUNGSO-AN,RNB,LINGIG
Barangay,SABANG,SGA,LINGIG
Barangay,SALVACION,SNA,LINGIG
Barangay,SAN ROQUE,SEO,LINGIG
Barangay,TAGPOPORAN,TNP,LINGIG
Barangay,UNION,UNI,LINGIG
Barangay,VALENCIA,VAN,LINGIG
Municipality,MADRID,MDR,SURIGAO DEL SUR
Barangay,BAGSAC,BCS,MADRID
Barangay,BAYOGO,BOO,MADRID
Barangay,LINIBONAN,LNB,MADRID
Barangay,MAGSAYSAY,MYA,MADRID
Barangay,MANGA,MAN,MADRID
Barangay,PANAYOGON,PNY,MADRID
Barangay,PATONG PATONG,PGP,MADRID
Barangay,QUIRINO (POB.),QOR,MADRID
Barangay,SAN ANTONIO,SOT,MADRID
Barangay,SAN JUAN,SNJ,MADRID
Barangay,SAN ROQUE,SEO,MADRID
Barangay,SAN VICENTE,SEC,MADRID
Barangay,SONGKIT,STG,MADRID
Barangay,UNION,UNI,MADRID
Municipality,MARIHATAG,MRI,SURIGAO DEL SUR
Barangay,ALEGRIA,AAG,MARIHATAG
Barangay,AMONTAY,AYN,MARIHATAG
Barangay,ANTIPOLO,AOP,MARIHATAG
Barangay,AROROGAN,ANO,MARIHATAG
Barangay,BAYAN,BNY,MARIHATAG
Barangay,MAHABA,MAA,MARIHATAG
Barangay,MARARAG,MGA,MARIHATAG
Barangay,POBLACION,PNA,MARIHATAG
Barangay,SAN ANTONIO,SOT,MARIHATAG
Barangay,SAN ISIDRO,SOS,MARIHATAG
Barangay,SAN PEDRO,SOE,MARIHATAG
Barangay,SANTA CRUZ,SZA,MARIHATAG
Municipality,SAN AGUSTIN,SN ,SURIGAO DEL SUR
Barangay,BRETANIA,BAA,SAN AGUSTIN
Barangay,BUATONG,BGT,SAN AGUSTIN
Barangay,BUHISAN,BNI,SAN AGUSTIN
Barangay,GATA,GAT,SAN AGUSTIN
Barangay,HORNASAN,HNA,SAN AGUSTIN
Barangay,JANIPAAN,JNP,SAN AGUSTIN
Barangay,KAUSWAGAN,KNW,SAN AGUSTIN
Barangay,OTEIZA,OAI,SAN AGUSTIN
Barangay,POBLACION,PNA,SAN AGUSTIN
Barangay,PONG-ON,PNG,SAN AGUSTIN
Barangay,PONGTOD,PDG,SAN AGUSTIN
Barangay,SALVACION,SNA,SAN AGUSTIN
Barangay,SANTO NIÃ‘O,SOO,SAN AGUSTIN
Municipality,SAN MIGUEL,SN1,SURIGAO DEL SUR
Barangay,BAGYANG,BGY,SAN MIGUEL
Barangay,BARAS,BSR,SAN MIGUEL
Barangay,BITAUGAN,BNU,SAN MIGUEL
Barangay,BOLHOON,BNH,SAN MIGUEL
Barangay,CALATNGAN,CNT,SAN MIGUEL
Barangay,CARROMATA,CAO,SAN MIGUEL
Barangay,CASTILLO,COI,SAN MIGUEL
Barangay,LIBAS GUA,LAS,SAN MIGUEL
Barangay,LIBAS SUD,LDS,SAN MIGUEL
Barangay,MAGROYONG,MGO,SAN MIGUEL
Barangay,MAHAYAG (MAITUM),MGA,SAN MIGUEL
Barangay,PATONG,PGO,SAN MIGUEL
Barangay,POBLACION,PNA,SAN MIGUEL
Barangay,SAGBAYAN,SNA,SAN MIGUEL
Barangay,SAN ROQUE,SEO,SAN MIGUEL
Barangay,SIAGAO,SOG,SAN MIGUEL
Barangay,TINA,TAN,SAN MIGUEL
Barangay,UMALAG,UGL,SAN MIGUEL
Municipality,TAGBINA,TGB,SURIGAO DEL SUR
Barangay,BATUNAN,BNU,TAGBINA
Barangay,CARPENITO,COE,TAGBINA
Barangay,DOÃ‘A CARMEN,DNA,TAGBINA
Barangay,HINAGDANAN,HND,TAGBINA
Barangay,KAHAYAGAN,KNY,TAGBINA
Barangay,LAGO,LOG,TAGBINA
Barangay,MAGLAMBING,MGM,TAGBINA
Barangay,MAGLATAB,MBA,TAGBINA
Barangay,MAGSAYSAY,MYA,TAGBINA
Barangay,MALIXI,MII,TAGBINA
Barangay,MANAMBIA,MAM,TAGBINA
Barangay,OSMEÃ‘A,OAM,TAGBINA
Barangay,POBLACION,PNA,TAGBINA
Barangay,QUEZON,QNZ,TAGBINA
Barangay,SAN VICENTE,SEC,TAGBINA
Barangay,SANTA CRUZ,SZA,TAGBINA
Barangay,SANTA FE,SET,TAGBINA
Barangay,SANTA JUANA,SAJ,TAGBINA
Barangay,SANTA MARIA,SAM,TAGBINA
Barangay,SAYON,SNY,TAGBINA
Barangay,SORIANO,SOI,TAGBINA
Barangay,TAGONGON,TNN,TAGBINA
Barangay,TRINIDAD,TDI,TAGBINA
Barangay,UGOBAN,UNB,TAGBINA
Barangay,VILLAVERDE,VEV,TAGBINA
Municipality,TAGO,TGO,SURIGAO DEL SUR
Barangay,ALBA,AAB,TAGO
Barangay,ANAHAO BAG-O,AOO,TAGO
Barangay,ANAHAO DAAN,ANO,TAGO
Barangay,BADONG,BGO,TAGO
Barangay,BAJAO,BOJ,TAGO
Barangay,BANGSUD,BDG,TAGO
Barangay,CABANGAHAN,CNG,TAGO
Barangay,CAGDAPAO,COA,TAGO
Barangay,CAMAGONG,CGG,TAGO
Barangay,CARAS-AN,CNA,TAGO
Barangay,CAYALE,CEA,TAGO
Barangay,DAYO-AN,DNO,TAGO
Barangay,GAMUT,GTM,TAGO
Barangay,JUBANG,JGA,TAGO
Barangay,KINABIGTASAN,KNG,TAGO
Barangay,LAYOG,LGY,TAGO
Barangay,LINDOY,LYD,TAGO
Barangay,MERCEDES,MSE,TAGO
Barangay,PURISIMA (POB.),PAS,TAGO
Barangay,SUMO-SUMO,SOS,TAGO
Barangay,UMBAY,UYB,TAGO
Barangay,UNABAN,UNB,TAGO
Barangay,UNIDOS,USD,TAGO
Barangay,VICTORIA,VAO,TAGO
Municipality,TANDAG CITY,TND,SURIGAO DEL SUR
Barangay,AWASIAN,ANS,TANDAG CITY
Barangay,BAGONG LUNGSOD (POB.),BDL,TANDAG CITY
Barangay,BIOTO,BOO,TANDAG CITY
Barangay,BONGTOD POB. (EAST WEST),BBO,TANDAG CITY
Barangay,BUENAVISTA,BAV,TANDAG CITY
Barangay,DAGOCDOC (POB.),DCC,TANDAG CITY
Barangay,MABUA,MAB,TANDAG CITY
Barangay,MABUHAY,MYU,TANDAG CITY
Barangay,MAITUM,MMT,TANDAG CITY
Barangay,MATICDUM,MMC,TANDAG CITY
Barangay,PANDANON,PNA,TANDAG CITY
Barangay,PANGI,PIN,TANDAG CITY
Barangay,QUEZON,QNZ,TANDAG CITY
Barangay,ROSARIO,ROA,TANDAG CITY
Barangay,SALVACION,SNA,TANDAG CITY
Barangay,SAN AGUSTIN NORTE,SET,TANDAG CITY
Barangay,SAN AGUSTIN SUR,SRS,TANDAG CITY
Barangay,SAN ANTONIO,SOT,TANDAG CITY
Barangay,SAN ISIDRO,SOS,TANDAG CITY
Barangay,SAN JOSE,SEJ,TANDAG CITY
Barangay,TELAJE,TEA,TANDAG CITY
