Level,Name,Code,Parent
Municipality,CARMEN,CAR,SURIGAO DEL SUR
Barangay,ANTAO,ANT,CARMEN
Barangay,CANCAVAN,CAN,CARMEN
Barangay,CARMEN (POB.),CAR,CARMEN
Barangay,ESPERANZA,ESP,CARMEN
Barangay,HINAPOYAN,HIN,CARMEN
Barangay,PUYAT,PUY,CARMEN
Barangay,SAN VICENTE,SVN,CARMEN
Barangay,SANTA CRUZ,SCN,CARMEN
Municipality,CARRASCAL,CA1,SURIGAO DEL SUR
Barangay,ADLAY,ADL,CARRASCAL
Barangay,BABUYAN,BAB,CARRASCAL
Barangay,BACOLOD,BAC,CARRASCAL
Barangay,BAYBAY (POB.),BAY,CARRASCAL
Barangay,BON-OT,BON,CARRASCAL
Barangay,CAGLAYAG,CAG,CARRASCAL
Barangay,DAHICAN,DAH,CARRASCAL
Barangay,DOYOS (POB.),DOY,CARRASCAL
Barangay,EMBARCADERO (POB.),EMB,CARRASCAL
Barangay,GAMUTON,GAM,CARRASCAL
Barangay,PANIKIAN,PAN,CARRASCAL
Barangay,PANTUKAN,PA1,CARRASCAL
Barangay,SACA (POB.),SAC,CARRASCAL
Barangay,TAG-ANITO,TAG,CARRASCAL
Municipality,CORTES,COR,SURIGAO DEL SUR
Barangay,BALIBADON,BAL,CORTES
Barangay,BURGOS,BUR,CORTES
Barangay,CAPANDAN,CAP,CORTES
Barangay,MABAHIN,MAB,CORTES
Barangay,MADRELINO,MAD,CORTES
Barangay,MANLICO,MAN,CORTES
Barangay,MATHO,MAT,CORTES
Barangay,POBLACION,POB,CORTES
Barangay,TAG-ANONGAN,TAG,CORTES
Barangay,TIGAO,TIG,CORTES
Barangay,TUBORAN,TUB,CORTES
Barangay,UBA,UBA,CORTES
Municipality,HINATUAN,HIN,SURIGAO DEL SUR
Barangay,BACULIN,BAC,HINATUAN
Barangay,BENIGNO AQUINO (ZONE I) POB.,BAN,HINATUAN
Barangay,BIGAAN,BIG,HINATUAN
Barangay,CAMBATONG,CAM,HINATUAN
Barangay,CAMPA,CA1,HINATUAN
Barangay,DUGMANON,DUG,HINATUAN
Barangay,HARIP,HAR,HINATUAN
Barangay,LA CASA (POB.),LCX,HINATUAN
Barangay,LOYOLA,LOY,HINATUAN
Barangay,MALIGAYA,MAL,HINATUAN
Barangay,PAGTIGNI-AN (BITOON),PAG,HINATUAN
Barangay,POCTO,POC,HINATUAN
Barangay,PORT LAMON,PLR,HINATUAN
Barangay,ROXAS,ROX,HINATUAN
Barangay,SAN JUAN,SJN,HINATUAN
Barangay,SASA,SAS,HINATUAN
Barangay,TAGASAKA,TAG,HINATUAN
Barangay,TAGBOBONGA,TA1,HINATUAN
Barangay,TALISAY,TAL,HINATUAN
Barangay,TARUSAN,TAR,HINATUAN
Barangay,TIDMAN,TID,HINATUAN
Barangay,TIWI,TIW,HINATUAN
Barangay,ZONE II (POB.),ZIN,HINATUAN
Barangay,ZONE III MAHARLIKA (POB.),ZI1,HINATUAN
Municipality,LANUZA,LAN,SURIGAO DEL SUR
Barangay,AGSAM,AGS,LANUZA
Barangay,BOCAWE,BOC,LANUZA
Barangay,BUNGA,BUN,LANUZA
Barangay,GAMUTON,GAM,LANUZA
Barangay,HABAG,HAB,LANUZA
Barangay,MAMPI,MAM,LANUZA
Barangay,NURCIA,NUR,LANUZA
Barangay,PAKWAN,PAK,LANUZA
Barangay,SIBAHAY,SIB,LANUZA
Barangay,ZONE I (POB.),ZIN,LANUZA
Barangay,ZONE II (POB.),ZI1,LANUZA
Barangay,ZONE III (POB.),ZI2,LANUZA
Barangay,ZONE IV (POB.),ZI3,LANUZA
Municipality,LIANGA,LIA,SURIGAO DEL SUR
Barangay,ANIBONGAN,ANI,LIANGA
Barangay,BAN-AS,BAN,LIANGA
Barangay,BANAHAO,BA1,LIANGA
Barangay,BAUCAWE,BAU,LIANGA
Barangay,DIATAGON,DIA,LIANGA
Barangay,GANAYON,GAN,LIANGA
Barangay,LIATIMCO,LIA,LIANGA
Barangay,MANYAYAY,MAN,LIANGA
Barangay,PAYASAN,PAY,LIANGA
Barangay,POBLACION,POB,LIANGA
Barangay,SAINT CHRISTINE,SCI,LIANGA
Barangay,SAN ISIDRO,SIN,LIANGA
Barangay,SAN PEDRO,SPN,LIANGA
Municipality,LINGIG,LIN,SURIGAO DEL SUR
Barangay,ANIBONGAN,ANI,LINGIG
Barangay,BARCELONA,BAR,LINGIG
Barangay,BOGAK,BOG,LINGIG
Barangay,BONGAN,BON,LINGIG
Barangay,HANDAMAYAN,HAN,LINGIG
Barangay,MAHAYAHAY,MAH,LINGIG
Barangay,MANDUS,MAN,LINGIG
Barangay,MANSA-ILAO,MA1,LINGIG
Barangay,PAGTILA-AN,PAG,LINGIG
Barangay,PALO ALTO,PAL,LINGIG
Barangay,POBLACION,POB,LINGIG
Barangay,RAJAH CABUNGSO-AN,RCJ,LINGIG
Barangay,SABANG,SAB,LINGIG
Barangay,SALVACION,SAL,LINGIG
Barangay,SAN ROQUE,SRN,LINGIG
Barangay,TAGPOPORAN,TAG,LINGIG
Barangay,UNION,UNI,LINGIG
Barangay,VALENCIA,VAL,LINGIG
Municipality,MADRID,MAD,SURIGAO DEL SUR
Barangay,BAGSAC,BAG,MADRID
Barangay,BAYOGO,BAY,MADRID
Barangay,LINIBONAN,LIN,MADRID
Barangay,MAGSAYSAY,MAG,MADRID
Barangay,MANGA,MAN,MADRID
Barangay,PANAYOGON,PAN,MADRID
Barangay,PATONG PATONG,PPT,MADRID
Barangay,QUIRINO (POB.),QUI,MADRID
Barangay,SAN ANTONIO,SAN,MADRID
Barangay,SAN JUAN,SJN,MADRID
Barangay,SAN ROQUE,SRN,MADRID
Barangay,SAN VICENTE,SVN,MADRID
Barangay,SONGKIT,SON,MADRID
Barangay,UNION,UNI,MADRID
Municipality,MARIHATAG,MAR,SURIGAO DEL SUR
Barangay,ALEGRIA,ALE,MARIHATAG
Barangay,AMONTAY,AMO,MARIHATAG
Barangay,ANTIPOLO,ANT,MARIHATAG
Barangay,AROROGAN,ARO,MARIHATAG
Barangay,BAYAN,BAY,MARIHATAG
Barangay,MAHABA,MAH,MARIHATAG
Barangay,MARARAG,MAR,MARIHATAG
Barangay,POBLACION,POB,MARIHATAG
Barangay,SAN ANTONIO,SAN,MARIHATAG
Barangay,SAN ISIDRO,SIN,MARIHATAG
Barangay,SAN PEDRO,SPN,MARIHATAG
Barangay,SANTA CRUZ,SCN,MARIHATAG
Municipality,SAN AGUSTIN,SAN,SURIGAO DEL SUR
Barangay,BRETANIA,BRE,SAN AGUSTIN
Barangay,BUATONG,BUA,SAN AGUSTIN
Barangay,BUHISAN,BUH,SAN AGUSTIN
Barangay,GATA,GAT,SAN AGUSTIN
Barangay,HORNASAN,HOR,SAN AGUSTIN
Barangay,JANIPAAN,JAN,SAN AGUSTIN
Barangay,KAUSWAGAN,KAU,SAN AGUSTIN
Barangay,OTEIZA,OTE,SAN AGUSTIN
Barangay,POBLACION,POB,SAN AGUSTIN
Barangay,PONG-ON,PON,SAN AGUSTIN
Barangay,PONGTOD,PO1,SAN AGUSTIN
Barangay,SALVACION,SAL,SAN AGUSTIN
Barangay,SANTO NIÃ‘O,SNN,SAN AGUSTIN
Municipality,SAN MIGUEL,SMN,SURIGAO DEL SUR
Barangay,BAGYANG,BAG,SAN MIGUEL
Barangay,BARAS,BAR,SAN MIGUEL
Barangay,BITAUGAN,BIT,SAN MIGUEL
Barangay,BOLHOON,BOL,SAN MIGUEL
Barangay,CALATNGAN,CAL,SAN MIGUEL
Barangay,CARROMATA,CAR,SAN MIGUEL
Barangay,CASTILLO,CAS,SAN MIGUEL
Barangay,LIBAS GUA,LGB,SAN MIGUEL
Barangay,LIBAS SUD,LSB,SAN MIGUEL
Barangay,MAGROYONG,MAG,SAN MIGUEL
Barangay,MAHAYAG (MAITUM),MAH,SAN MIGUEL
Barangay,PATONG,PAT,SAN MIGUEL
Barangay,POBLACION,POB,SAN MIGUEL
Barangay,SAGBAYAN,SAG,SAN MIGUEL
Barangay,SAN ROQUE,SRN,SAN MIGUEL
Barangay,SIAGAO,SIA,SAN MIGUEL
Barangay,TINA,TIN,SAN MIGUEL
Barangay,UMALAG,UMA,SAN MIGUEL
Municipality,TAGBINA,TAG,SURIGAO DEL SUR
Barangay,BATUNAN,BAT,TAGBINA
Barangay,CARPENITO,CAR,TAGBINA
Barangay,DOÃ‘A CARMEN,DCA,TAGBINA
Barangay,HINAGDANAN,HIN,TAGBINA
Barangay,KAHAYAGAN,KAH,TAGBINA
Barangay,LAGO,LAG,TAGBINA
Barangay,MAGLAMBING,MAG,TAGBINA
Barangay,MAGLATAB,MA1,TAGBINA
Barangay,MAGSAYSAY,MA2,TAGBINA
Barangay,MALIXI,MAL,TAGBINA
Barangay,MANAMBIA,MAN,TAGBINA
Barangay,OSMEÃ‘A,OSM,TAGBINA
Barangay,POBLACION,POB,TAGBINA
Barangay,QUEZON,QUE,TAGBINA
Barangay,SAN VICENTE,SVN,TAGBINA
Barangay,SANTA CRUZ,SCN,TAGBINA
Barangay,SANTA FE,SFN,TAGBINA
Barangay,SANTA JUANA,SJN,TAGBINA
Barangay,SANTA MARIA,SMN,TAGBINA
Barangay,SAYON,SAY,TAGBINA
Barangay,SORIANO,SOR,TAGBINA
Barangay,TAGONGON,TAG,TAGBINA
Barangay,TRINIDAD,TRI,TAGBINA
Barangay,UGOBAN,UGO,TAGBINA
Barangay,VILLAVERDE,VIL,TAGBINA
Municipality,TAGO,TA1,SURIGAO DEL SUR
Barangay,ALBA,ALB,TAGO
Barangay,ANAHAO BAG-O,ABA,TAGO
Barangay,ANAHAO DAAN,ADA,TAGO
Barangay,BADONG,BAD,TAGO
Barangay,BAJAO,BAJ,TAGO
Barangay,BANGSUD,BAN,TAGO
Barangay,CABANGAHAN,CAB,TAGO
Barangay,CAGDAPAO,CAG,TAGO
Barangay,CAMAGONG,CAM,TAGO
Barangay,CARAS-AN,CAR,TAGO
Barangay,CAYALE,CAY,TAGO
Barangay,DAYO-AN,DAY,TAGO
Barangay,GAMUT,GAM,TAGO
Barangay,JUBANG,JUB,TAGO
Barangay,KINABIGTASAN,KIN,TAGO
Barangay,LAYOG,LAY,TAGO
Barangay,LINDOY,LIN,TAGO
Barangay,MERCEDES,MER,TAGO
Barangay,PURISIMA (POB.),PUR,TAGO
Barangay,SUMO-SUMO,SUM,TAGO
Barangay,UMBAY,UMB,TAGO
Barangay,UNABAN,UNA,TAGO
Barangay,UNIDOS,UNI,TAGO
Barangay,VICTORIA,VIC,TAGO
Municipality,TANDAG CITY,TCN,SURIGAO DEL SUR
Barangay,AWASIAN,AWA,TANDAG CITY
Barangay,BAGONG LUNGSOD (POB.),BLG,TANDAG CITY
Barangay,BIOTO,BIO,TANDAG CITY
Barangay,BONGTOD POB. (EAST WEST),BPN,TANDAG CITY
Barangay,BUENAVISTA,BUE,TANDAG CITY
Barangay,DAGOCDOC (POB.),DAG,TANDAG CITY
Barangay,MABUA,MAB,TANDAG CITY
Barangay,MABUHAY,MA1,TANDAG CITY
Barangay,MAITUM,MAI,TANDAG CITY
Barangay,MATICDUM,MAT,TANDAG CITY
Barangay,PANDANON,PAN,TANDAG CITY
Barangay,PANGI,PA1,TANDAG CITY
Barangay,QUEZON,QUE,TANDAG CITY
Barangay,ROSARIO,ROS,TANDAG CITY
Barangay,SALVACION,SAL,TANDAG CITY
Barangay,SAN AGUSTIN NORTE,SAN,TANDAG CITY
Barangay,SAN AGUSTIN SUR,SA1,TANDAG CITY
Barangay,SAN ANTONIO,SA2,TANDAG CITY
Barangay,SAN ISIDRO,SIN,TANDAG CITY
Barangay,SAN JOSE,SJN,TANDAG CITY
Barangay,TELAJE,TEL,TANDAG CITY
